用户名,评论,评论时间
凯莉的马车,和家人一起去的，还不错，很喜欢环境很好，空气也好，老板这卫生搞的太干净了，无时无刻的在擦！苍蝇落在桌子上都劈叉！哈哈！烤鱼很不错好吃，老板还帮我们计划怎么玩我很喜欢，漂流阿什么的，有机会还会再来的，热情的老板点赞！！！推荐大家来这里，绝对不会后悔的！！！					,2015-07-10
dpuser_25478018108,老大哥人太好了，北京人，特别局气，消费物美价廉，那羊腿，我自己吃了半条，虹鳟鱼烤那叫一个好吃，早上起来那早点呛洋白菜绝了！看好了地方的朋友们就去吧！绝对不会吃亏。可惜那天喝多了，羊腿没来及照，他家的拉布拉多叫开心，特别听话喜欢狗的姑娘们去看看，别给喂咸的啊。					,2015-07-09
春天_846090,去十渡玩的时候住的这家，屋子不大但是很干净，环境很好，老板服务周到，住得很舒服。饭菜也很好吃，尤其喜欢那个烤鱼，下次来玩应该还会在这里住～,2015-07-03
dpuser_45593271647,来十渡住的大海别墅，环境不错卫生干净，饭菜也可以，有机会还会在来，推荐大家来这里。老板人真心不错,2015-07-03
yichen0124,刚回来，整体来说很好，老板人非常好，老板家里有个可爱的大狗狗很喜欢饭菜很可口！要的烤羊腿老板亲自给烤的特别好吃打算介绍朋友来这，真的很好推荐推荐,2015-06-29
BJSPNina,刚从十渡回来，住的这里，老板特意给我们留的HelloKitty房超级喜欢，老板给我介绍的高山漂流很好玩，都玩嗨了，饭菜也不错最喜欢烤鱼～～,2015-06-18
暖暖_5183626053651385675,老板人很好，因为工作原因我们到了地方已经凌晨3点多了，但是老板还亲自下来接了我们，安排好我们的房间，第二天的游玩也是老板给推荐的，很开心的一次短游！,2015-06-12
fhbyyneo,同事一起去的感觉不错尤其是漂流大家玩的都很开心男同胞们直接下河了,2015-06-12
dpuser_5867229644,朋友推荐的很不错的地方，老板特别热情，饭菜很好吃，住的地方很干净，环境很好呦，在十渡玩了三天，心情很舒畅，有机会还会带朋友来这里，给老板点个赞，确实不错,2015-06-08
dpuser_6218192257,周末和同事一起到十渡玩，住在大海别墅，温馨、舒适，老板的烤鱼很好吃，真的值得一去,2015-06-03
赫云鹏,去过两次了，大海哥人好很热情。羊腿很好新鲜。鱼烤的好吃。屋里很干净。,2015-05-30
ljs644,第一次来大海别墅，住宿环境好，老板人很好，饭菜很可口，手艺超级棒，有种回到家的感觉，下次有机会还来（另外：老板家的开心狗狗很懂事，又有礼貌，呵呵）,2015-05-25
dpuser_13520022787,卫生特好。是我去过的农家乐最好的。饭菜也特棒。非常可口。老板非常实在、风趣幽默待人也热情。,2015-05-25
清华2000,饭菜可口，房间温馨可爱。卫生很好，老板亲切和蔼，强烈推荐朋友去大海别墅。,2015-05-23
术士妙小妙,这地方是朋友推荐的，当时也是抱着试试的心态结果超出想象的好。房间有很多主题，而且干净整洁还大，我们带着两只大狗四口人房间都转的开！饭菜也很可口，绝对农家味！和老板聊得也特别好，说以后开还能打折，不过到六七八月份必须提前预定，要不就没房了……					,2015-05-16
广角小白,没有赶上，想要hellokitty啊~整体环境很好没有选错哈哈老板大叔人特好，做饭也特别好吃，以后再来玩还要尝尝大叔的手艺,2015-05-16
